vehicle_type,journey_purpose_of_driver,sex_of_driver,driver_imd_decile,driver_home_area_type,light_conditions,weather_conditions,time_category_encoded,day_type_encoded,location_category_encoded,age_category_encoded
9.0,6.0,1.0,5.0,3.0,1.0,1.0,0,0,19,1
1.0,5.0,1.0,1.0,1.0,4.0,1.0,3,1,0,1
9.0,5.0,2.0,2.0,1.0,1.0,1.0,1,0,28,2
9.0,6.0,1.0,4.0,3.0,4.0,1.0,4,1,32,1
9.0,2.0,1.0,6.0,1.0,1.0,1.0,3,0,30,3
9.0,5.0,2.0,7.0,3.0,1.0,1.0,1,0,23,3
9.0,6.0,1.0,1.0,1.0,1.0,1.0,0,0,3,2
9.0,5.0,2.0,5.0,1.0,1.0,1.0,1,1,22,1
9.0,2.0,1.0,7.0,1.0,4.0,2.0,1,0,31,1
9.0,6.0,1.0,6.0,1.0,1.0,1.0,1,1,14,2
19.0,5.0,1.0,2.0,1.0,6.0,2.0,3,1,6,2
21.0,1.0,1.0,2.0,1.0,1.0,1.0,0,0,0,2
9.0,5.0,1.0,10.0,1.0,1.0,1.0,1,1,20,2
9.0,6.0,2.0,1.0,1.0,1.0,1.0,0,1,17,2
5.0,5.0,1.0,9.0,1.0,1.0,1.0,1,1,9,3
9.0,5.0,2.0,2.0,1.0,1.0,1.0,1,0,28,2
9.0,6.0,1.0,1.0,1.0,6.0,1.0,4,0,32,2
9.0,6.0,1.0,2.0,1.0,4.0,1.0,2,0,0,1
9.0,5.0,1.0,4.0,3.0,1.0,1.0,1,0,0,2
1.0,5.0,1.0,4.0,1.0,1.0,1.0,1,0,8,1
9.0,6.0,1.0,7.0,1.0,7.0,1.0,3,0,11,2
5.0,5.0,1.0,9.0,1.0,1.0,1.0,1,1,9,3
9.0,3.0,2.0,2.0,1.0,1.0,1.0,0,0,1,3
8.0,1.0,1.0,3.0,1.0,4.0,4.0,0,1,1,3
21.0,1.0,1.0,3.0,1.0,1.0,1.0,0,0,0,2
9.0,3.0,2.0,2.0,1.0,1.0,1.0,0,0,1,3
5.0,6.0,1.0,2.0,1.0,1.0,1.0,1,0,16,2
9.0,6.0,1.0,5.0,3.0,1.0,1.0,0,0,19,1
9.0,2.0,2.0,3.0,1.0,1.0,1.0,0,0,1,3
3.0,1.0,1.0,10.0,1.0,1.0,2.0,0,0,10,1
5.0,6.0,1.0,5.0,1.0,1.0,1.0,1,1,11,2
9.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0,0,3
9.0,5.0,1.0,3.0,1.0,1.0,1.0,3,1,0,1
4.0,6.0,1.0,8.0,1.0,6.0,2.0,3,1,6,1
9.0,6.0,2.0,4.0,1.0,4.0,1.0,1,0,8,1
9.0,5.0,1.0,8.0,2.0,1.0,2.0,1,0,27,2
9.0,6.0,2.0,10.0,2.0,1.0,1.0,0,0,26,4
9.0,6.0,1.0,1.0,1.0,6.0,1.0,4,0,32,2
9.0,5.0,1.0,1.0,1.0,4.0,1.0,4,0,3,1
9.0,6.0,1.0,1.0,1.0,4.0,1.0,4,0,2,2
9.0,6.0,1.0,4.0,3.0,4.0,1.0,4,1,32,1
9.0,5.0,2.0,5.0,1.0,1.0,1.0,1,1,22,1
4.0,6.0,1.0,8.0,1.0,6.0,2.0,3,1,6,1
98.0,6.0,1.0,6.0,1.0,6.0,5.0,3,0,10,3
9.0,2.0,2.0,3.0,1.0,1.0,1.0,0,0,23,1
9.0,1.0,1.0,7.0,1.0,1.0,1.0,1,1,11,1
9.0,2.0,1.0,5.0,1.0,1.0,1.0,0,0,13,3
9.0,5.0,1.0,5.0,1.0,6.0,1.0,4,0,20,4
9.0,5.0,1.0,4.0,1.0,1.0,1.0,1,0,9,4
9.0,6.0,1.0,4.0,1.0,6.0,1.0,4,0,31,2
9.0,1.0,1.0,7.0,1.0,4.0,1.0,4,1,10,2
9.0,6.0,1.0,2.0,1.0,4.0,1.0,2,0,0,1
97.0,6.0,1.0,10.0,1.0,1.0,1.0,3,1,30,3
9.0,5.0,2.0,6.0,1.0,4.0,2.0,2,1,31,2
9.0,6.0,2.0,2.0,1.0,1.0,2.0,1,0,8,2
9.0,5.0,1.0,4.0,1.0,1.0,1.0,1,0,9,4
9.0,5.0,1.0,3.0,1.0,4.0,1.0,4,1,0,2
9.0,5.0,1.0,3.0,1.0,6.0,1.0,4,0,6,1
8.0,1.0,1.0,3.0,1.0,4.0,4.0,0,1,1,3
8.0,6.0,1.0,2.0,1.0,1.0,1.0,0,0,1,1
9.0,5.0,2.0,8.0,1.0,1.0,1.0,1,0,28,1
9.0,2.0,1.0,7.0,1.0,4.0,1.0,2,0,27,2
98.0,1.0,1.0,6.0,1.0,1.0,1.0,1,0,26,1
5.0,6.0,1.0,10.0,2.0,1.0,1.0,3,1,12,1
98.0,5.0,1.0,6.0,3.0,4.0,1.0,4,1,15,1
9.0,2.0,2.0,7.0,1.0,6.0,9.0,3,0,29,1
19.0,2.0,1.0,1.0,1.0,1.0,1.0,1,0,1,1
9.0,6.0,1.0,1.0,1.0,1.0,1.0,0,1,17,1
9.0,5.0,2.0,3.0,1.0,1.0,1.0,0,0,13,1
1.0,6.0,1.0,2.0,1.0,6.0,1.0,4,0,20,2
98.0,6.0,1.0,6.0,1.0,6.0,5.0,3,0,10,3
9.0,6.0,2.0,9.0,1.0,1.0,1.0,0,0,13,2
9.0,1.0,1.0,7.0,1.0,4.0,1.0,4,1,10,2
98.0,6.0,1.0,7.0,1.0,1.0,1.0,1,0,25,1
9.0,5.0,1.0,3.0,1.0,6.0,1.0,4,0,6,1
9.0,5.0,1.0,5.0,1.0,6.0,1.0,4,0,20,4
9.0,5.0,1.0,4.0,3.0,1.0,1.0,1,0,0,2
9.0,6.0,1.0,2.0,1.0,1.0,2.0,1,0,23,4
9.0,5.0,2.0,10.0,1.0,1.0,2.0,1,0,27,3
3.0,6.0,1.0,6.0,1.0,1.0,1.0,1,1,3,3
97.0,6.0,1.0,3.0,1.0,1.0,5.0,1,0,22,1
9.0,6.0,2.0,9.0,2.0,1.0,1.0,1,0,26,4
9.0,1.0,1.0,7.0,1.0,4.0,1.0,4,1,10,2
9.0,2.0,2.0,3.0,1.0,4.0,2.0,3,0,29,2
9.0,2.0,1.0,6.0,1.0,1.0,1.0,3,0,30,3
97.0,6.0,1.0,10.0,1.0,1.0,1.0,3,1,30,3
9.0,5.0,1.0,1.0,1.0,4.0,2.0,3,0,29,1
9.0,1.0,1.0,7.0,1.0,1.0,1.0,1,1,11,1
9.0,6.0,1.0,9.0,1.0,1.0,1.0,1,0,0,4
98.0,6.0,1.0,7.0,1.0,1.0,1.0,1,0,25,1
9.0,2.0,1.0,6.0,1.0,7.0,1.0,3,0,11,1
1.0,6.0,1.0,9.0,1.0,1.0,1.0,0,0,28,4
9.0,5.0,2.0,7.0,1.0,1.0,1.0,1,0,0,3
9.0,2.0,2.0,7.0,3.0,1.0,1.0,0,0,13,4
9.0,5.0,1.0,1.0,1.0,4.0,1.0,4,0,3,1
98.0,2.0,1.0,5.0,1.0,6.0,1.0,4,1,22,2
9.0,6.0,2.0,9.0,1.0,1.0,1.0,0,0,13,2
9.0,5.0,2.0,1.0,1.0,1.0,2.0,3,1,26,2
9.0,2.0,1.0,2.0,1.0,1.0,1.0,3,0,20,2
90.0,5.0,1.0,8.0,3.0,1.0,1.0,1,0,9,2
98.0,2.0,1.0,5.0,1.0,6.0,1.0,4,1,22,2
97.0,5.0,1.0,4.0,1.0,1.0,1.0,3,0,30,0
9.0,5.0,1.0,7.0,1.0,1.0,1.0,0,0,11,3
9.0,1.0,1.0,3.0,1.0,6.0,2.0,1,0,25,2
9.0,5.0,1.0,3.0,1.0,4.0,1.0,4,1,0,2
9.0,6.0,1.0,6.0,1.0,1.0,1.0,1,1,14,2
97.0,6.0,1.0,3.0,1.0,1.0,5.0,1,0,22,1
9.0,5.0,1.0,1.0,1.0,4.0,2.0,3,0,0,1
3.0,5.0,1.0,3.0,1.0,1.0,1.0,3,0,19,2
9.0,6.0,1.0,7.0,3.0,1.0,1.0,1,0,28,4
5.0,6.0,1.0,5.0,1.0,1.0,1.0,1,1,11,2
9.0,5.0,2.0,7.0,2.0,1.0,1.0,1,0,15,4
9.0,6.0,1.0,1.0,1.0,6.0,1.0,4,0,32,2
97.0,5.0,1.0,4.0,1.0,1.0,1.0,3,0,30,0
4.0,6.0,1.0,8.0,1.0,6.0,2.0,3,1,6,1
9.0,6.0,2.0,7.0,1.0,1.0,1.0,0,0,13,2
9.0,6.0,1.0,7.0,1.0,7.0,1.0,3,0,11,2
9.0,5.0,1.0,8.0,2.0,1.0,1.0,1,0,30,3
97.0,5.0,1.0,10.0,1.0,4.0,5.0,4,0,20,1
1.0,5.0,1.0,2.0,1.0,1.0,1.0,1,0,1,4
9.0,6.0,1.0,9.0,1.0,1.0,1.0,0,0,23,4
9.0,2.0,1.0,7.0,1.0,4.0,2.0,1,0,31,1
9.0,5.0,1.0,8.0,2.0,1.0,1.0,1,0,30,3
9.0,6.0,1.0,1.0,1.0,1.0,2.0,3,0,16,1
9.0,2.0,1.0,5.0,1.0,1.0,1.0,3,0,9,2
9.0,5.0,1.0,3.0,1.0,1.0,1.0,3,1,0,1
9.0,6.0,1.0,1.0,1.0,1.0,2.0,3,0,16,1
9.0,5.0,1.0,2.0,1.0,1.0,1.0,3,1,0,2
9.0,5.0,1.0,5.0,1.0,1.0,1.0,0,1,4,3
9.0,2.0,1.0,1.0,1.0,4.0,1.0,0,0,0,2
97.0,5.0,1.0,10.0,1.0,4.0,5.0,4,0,20,1
9.0,5.0,2.0,1.0,1.0,6.0,2.0,1,0,25,2
9.0,6.0,2.0,1.0,1.0,1.0,1.0,3,1,12,1
9.0,5.0,2.0,8.0,1.0,1.0,1.0,0,0,13,2
9.0,5.0,2.0,6.0,1.0,4.0,2.0,2,1,31,2
9.0,5.0,1.0,7.0,1.0,1.0,1.0,3,1,5,3
9.0,5.0,1.0,3.0,1.0,6.0,1.0,4,0,6,1
9.0,5.0,1.0,8.0,2.0,1.0,1.0,1,0,30,3
4.0,6.0,1.0,1.0,1.0,1.0,1.0,1,0,0,2
97.0,1.0,1.0,7.0,3.0,1.0,1.0,3,0,30,0
9.0,6.0,2.0,1.0,1.0,1.0,1.0,3,1,12,1
9.0,5.0,1.0,7.0,1.0,1.0,5.0,1,0,22,2
9.0,2.0,1.0,6.0,1.0,7.0,1.0,3,0,11,1
9.0,6.0,2.0,2.0,1.0,4.0,1.0,2,0,0,1
9.0,5.0,1.0,2.0,1.0,4.0,1.0,3,1,1,1
9.0,5.0,1.0,10.0,1.0,1.0,1.0,1,1,20,2
19.0,5.0,1.0,3.0,1.0,1.0,1.0,1,1,11,2
9.0,5.0,1.0,1.0,1.0,4.0,2.0,3,0,0,1
19.0,5.0,1.0,1.0,1.0,6.0,1.0,2,0,8,4
9.0,6.0,2.0,4.0,1.0,4.0,1.0,1,0,8,1
9.0,2.0,2.0,3.0,1.0,1.0,1.0,0,0,23,1
9.0,6.0,1.0,1.0,1.0,1.0,1.0,0,1,17,1
9.0,6.0,1.0,1.0,1.0,1.0,1.0,1,1,0,4
9.0,1.0,1.0,7.0,1.0,1.0,1.0,1,1,11,1
97.0,5.0,1.0,4.0,1.0,1.0,1.0,3,0,30,0
9.0,6.0,1.0,1.0,1.0,1.0,1.0,0,0,3,2
9.0,5.0,1.0,1.0,1.0,4.0,2.0,3,0,29,1
9.0,2.0,2.0,3.0,1.0,1.0,1.0,0,0,23,1
9.0,6.0,2.0,4.0,1.0,1.0,1.0,3,0,31,2
98.0,1.0,1.0,10.0,1.0,1.0,1.0,0,0,21,3
9.0,5.0,2.0,8.0,1.0,1.0,1.0,0,0,13,2
9.0,5.0,2.0,1.0,1.0,1.0,1.0,1,0,0,2
9.0,5.0,1.0,8.0,1.0,6.0,1.0,3,1,22,3
9.0,5.0,1.0,6.0,2.0,6.0,1.0,3,1,28,1
9.0,6.0,2.0,4.0,1.0,7.0,1.0,3,0,1,1
9.0,6.0,1.0,2.0,1.0,4.0,1.0,2,0,0,1
9.0,5.0,1.0,1.0,1.0,1.0,1.0,1,0,7,1
9.0,6.0,1.0,1.0,1.0,1.0,1.0,1,1,0,4
9.0,6.0,2.0,7.0,1.0,1.0,1.0,0,0,13,2
9.0,6.0,1.0,7.0,3.0,1.0,1.0,1,0,28,4
9.0,5.0,1.0,6.0,3.0,4.0,1.0,4,0,0,3
9.0,2.0,2.0,3.0,1.0,6.0,1.0,3,0,27,2
9.0,6.0,1.0,1.0,1.0,4.0,1.0,4,0,2,2
98.0,5.0,1.0,6.0,3.0,4.0,1.0,4,1,15,1
9.0,2.0,2.0,3.0,1.0,1.0,1.0,0,0,1,3
9.0,6.0,2.0,5.0,3.0,1.0,1.0,0,0,19,2
8.0,6.0,1.0,2.0,1.0,1.0,1.0,0,0,1,1
9.0,6.0,1.0,2.0,1.0,4.0,1.0,2,0,0,1
9.0,6.0,1.0,1.0,1.0,1.0,2.0,3,0,16,1
9.0,6.0,2.0,4.0,1.0,1.0,1.0,3,0,31,2
9.0,5.0,1.0,8.0,1.0,4.0,1.0,3,0,18,2
98.0,2.0,1.0,4.0,1.0,6.0,1.0,4,0,32,3
9.0,5.0,1.0,9.0,1.0,1.0,1.0,0,0,16,1
98.0,1.0,1.0,6.0,1.0,1.0,1.0,1,0,26,1
9.0,6.0,2.0,5.0,3.0,1.0,1.0,0,0,19,2
21.0,1.0,1.0,3.0,1.0,1.0,1.0,0,0,12,3
9.0,5.0,1.0,7.0,1.0,1.0,1.0,3,1,29,0
9.0,6.0,1.0,1.0,1.0,4.0,1.0,4,1,10,1
9.0,6.0,1.0,1.0,1.0,1.0,1.0,0,0,3,2
19.0,1.0,1.0,1.0,1.0,4.0,1.0,4,0,2,3
9.0,5.0,1.0,7.0,1.0,6.0,2.0,1,0,25,3
9.0,5.0,2.0,7.0,2.0,1.0,1.0,1,0,15,4
9.0,6.0,1.0,8.0,1.0,1.0,1.0,1,0,25,4
97.0,5.0,1.0,7.0,3.0,1.0,1.0,1,0,23,1
19.0,6.0,1.0,6.0,3.0,1.0,1.0,3,0,12,4
9.0,2.0,1.0,1.0,1.0,4.0,1.0,0,0,0,2
1.0,5.0,1.0,1.0,1.0,1.0,1.0,1,0,28,3
9.0,5.0,1.0,7.0,1.0,4.0,1.0,3,0,30,1
8.0,6.0,1.0,2.0,1.0,1.0,1.0,0,0,1,1
9.0,6.0,1.0,1.0,1.0,1.0,1.0,0,0,3,1
9.0,5.0,1.0,4.0,3.0,1.0,1.0,1,0,0,2
9.0,2.0,2.0,7.0,3.0,1.0,1.0,0,0,13,4
5.0,6.0,1.0,2.0,1.0,1.0,1.0,1,0,16,2
9.0,5.0,2.0,1.0,1.0,4.0,1.0,3,0,27,2
9.0,1.0,1.0,7.0,1.0,4.0,1.0,4,1,10,2
1.0,6.0,2.0,4.0,1.0,1.0,1.0,0,0,13,0
9.0,2.0,1.0,1.0,1.0,4.0,1.0,0,0,0,2
9.0,6.0,1.0,1.0,1.0,1.0,2.0,3,0,16,1
9.0,5.0,1.0,1.0,1.0,4.0,1.0,4,0,3,1
1.0,5.0,1.0,1.0,1.0,4.0,1.0,3,1,0,1
1.0,6.0,1.0,4.0,1.0,1.0,1.0,1,0,8,2
4.0,6.0,1.0,1.0,1.0,1.0,1.0,1,0,0,2
9.0,6.0,1.0,1.0,1.0,6.0,1.0,4,0,32,2
9.0,6.0,1.0,7.0,3.0,1.0,1.0,1,0,28,4
5.0,5.0,1.0,9.0,1.0,1.0,1.0,1,1,9,3
3.0,6.0,1.0,6.0,1.0,1.0,1.0,1,1,3,3
9.0,5.0,1.0,6.0,3.0,4.0,1.0,4,0,0,3
9.0,5.0,1.0,3.0,1.0,1.0,1.0,3,1,0,1
9.0,5.0,1.0,5.0,1.0,6.0,1.0,2,0,8,1
9.0,5.0,2.0,8.0,1.0,1.0,1.0,1,0,28,1
9.0,6.0,2.0,4.0,1.0,1.0,1.0,3,0,31,2
9.0,2.0,1.0,1.0,1.0,4.0,1.0,0,0,0,2
4.0,6.0,1.0,8.0,1.0,6.0,2.0,3,1,6,1
9.0,5.0,1.0,3.0,1.0,1.0,1.0,3,1,0,1
9.0,5.0,2.0,7.0,3.0,1.0,1.0,0,0,11,2
9.0,6.0,2.0,5.0,1.0,4.0,1.0,3,0,20,2
9.0,5.0,2.0,6.0,1.0,4.0,2.0,2,1,31,2
97.0,5.0,1.0,7.0,3.0,1.0,1.0,1,0,23,1
1.0,5.0,1.0,2.0,1.0,1.0,1.0,1,0,1,4
1.0,5.0,1.0,1.0,1.0,4.0,1.0,3,1,0,1
9.0,1.0,1.0,2.0,1.0,4.0,1.0,2,0,0,2
97.0,6.0,1.0,10.0,1.0,1.0,1.0,3,1,30,3
19.0,2.0,1.0,1.0,1.0,1.0,1.0,1,0,1,1
97.0,5.0,1.0,4.0,1.0,1.0,1.0,3,0,30,0
5.0,6.0,1.0,10.0,2.0,1.0,1.0,3,1,12,1
97.0,1.0,1.0,7.0,3.0,1.0,1.0,3,0,30,0
9.0,5.0,2.0,8.0,1.0,1.0,1.0,0,0,13,2
9.0,5.0,2.0,2.0,1.0,1.0,1.0,1,0,28,2
9.0,5.0,2.0,7.0,2.0,1.0,1.0,1,0,15,4
9.0,5.0,1.0,5.0,1.0,4.0,1.0,3,0,25,2
9.0,2.0,2.0,3.0,1.0,1.0,1.0,0,0,1,3
9.0,2.0,1.0,1.0,1.0,4.0,1.0,0,0,0,2
9.0,5.0,1.0,5.0,1.0,6.0,1.0,4,0,20,4
9.0,6.0,1.0,4.0,1.0,6.0,1.0,4,0,31,2
9.0,5.0,1.0,5.0,1.0,6.0,1.0,4,0,20,4
9.0,6.0,1.0,9.0,1.0,1.0,1.0,0,0,23,4
9.0,1.0,1.0,7.0,1.0,4.0,1.0,4,1,10,2
9.0,5.0,1.0,7.0,1.0,1.0,5.0,1,0,22,2
9.0,5.0,2.0,4.0,1.0,4.0,1.0,4,0,3,1
9.0,6.0,1.0,1.0,1.0,4.0,2.0,4,1,18,1
98.0,5.0,1.0,6.0,3.0,4.0,1.0,4,1,15,1
97.0,5.0,1.0,7.0,3.0,1.0,1.0,1,0,23,1
9.0,6.0,1.0,2.0,1.0,4.0,1.0,2,0,0,1
9.0,6.0,1.0,8.0,1.0,1.0,1.0,1,0,25,4
1.0,6.0,2.0,4.0,1.0,1.0,1.0,0,0,13,0
1.0,6.0,1.0,2.0,1.0,6.0,1.0,4,0,20,2
9.0,6.0,1.0,2.0,1.0,1.0,2.0,1,0,23,4
9.0,6.0,2.0,5.0,1.0,4.0,1.0,3,0,20,2
9.0,5.0,2.0,1.0,1.0,1.0,1.0,1,0,0,2
9.0,6.0,2.0,4.0,1.0,4.0,1.0,1,0,8,1
9.0,5.0,2.0,7.0,1.0,1.0,1.0,1,0,30,4
9.0,6.0,1.0,10.0,1.0,1.0,1.0,1,0,13,4
9.0,5.0,1.0,7.0,1.0,1.0,1.0,0,0,11,3
19.0,5.0,1.0,2.0,1.0,6.0,2.0,3,1,6,2
9.0,5.0,2.0,10.0,1.0,1.0,2.0,1,0,27,3
9.0,5.0,1.0,5.0,1.0,4.0,1.0,3,0,25,2
9.0,6.0,2.0,1.0,1.0,1.0,1.0,0,1,17,2
9.0,5.0,1.0,1.0,1.0,1.0,1.0,1,0,7,1
9.0,2.0,1.0,1.0,1.0,4.0,1.0,0,0,0,2
9.0,6.0,2.0,10.0,2.0,1.0,1.0,0,0,26,4
9.0,6.0,2.0,7.0,1.0,1.0,1.0,0,0,13,2
9.0,2.0,1.0,1.0,1.0,4.0,1.0,0,0,0,2
9.0,5.0,2.0,1.0,1.0,1.0,1.0,3,1,19,4
9.0,5.0,1.0,1.0,1.0,4.0,1.0,4,0,0,1
9.0,6.0,1.0,1.0,1.0,6.0,1.0,4,0,32,2
9.0,6.0,1.0,6.0,1.0,1.0,1.0,1,1,14,2
9.0,6.0,2.0,4.0,1.0,1.0,1.0,3,0,31,2
9.0,2.0,1.0,6.0,1.0,7.0,1.0,3,0,11,1
9.0,2.0,1.0,1.0,1.0,1.0,1.0,0,0,23,2
9.0,5.0,1.0,4.0,3.0,1.0,1.0,1,0,0,2
3.0,1.0,1.0,10.0,1.0,1.0,2.0,0,0,10,1
9.0,6.0,1.0,9.0,1.0,1.0,1.0,0,0,23,4
9.0,5.0,1.0,8.0,3.0,1.0,1.0,0,0,16,2
9.0,6.0,2.0,2.0,1.0,4.0,1.0,3,0,5,4
9.0,6.0,1.0,6.0,1.0,4.0,1.0,2,0,0,3
9.0,2.0,2.0,3.0,1.0,6.0,1.0,3,0,27,2
9.0,2.0,1.0,2.0,1.0,1.0,1.0,3,0,20,2
9.0,5.0,1.0,8.0,1.0,6.0,1.0,3,1,22,3
1.0,5.0,1.0,1.0,1.0,1.0,1.0,1,0,28,3
9.0,6.0,2.0,1.0,1.0,1.0,1.0,0,1,17,2
98.0,1.0,1.0,7.0,1.0,1.0,1.0,1,0,28,3
9.0,6.0,1.0,6.0,3.0,1.0,1.0,3,1,20,2
9.0,5.0,2.0,7.0,3.0,1.0,1.0,1,0,23,3
9.0,5.0,1.0,5.0,1.0,6.0,1.0,2,0,8,1
9.0,5.0,2.0,7.0,3.0,1.0,1.0,1,0,23,3
9.0,5.0,1.0,7.0,3.0,6.0,1.0,2,0,11,2
9.0,6.0,2.0,9.0,2.0,1.0,1.0,1,0,26,4
9.0,5.0,1.0,6.0,3.0,4.0,1.0,4,0,0,3
98.0,1.0,1.0,4.0,1.0,1.0,1.0,3,0,30,1
9.0,6.0,2.0,2.0,1.0,1.0,2.0,1,0,8,2
9.0,6.0,1.0,2.0,1.0,4.0,1.0,2,0,0,1
9.0,2.0,2.0,3.0,1.0,6.0,1.0,3,0,27,2
9.0,6.0,1.0,6.0,3.0,1.0,1.0,3,1,20,2
98.0,1.0,2.0,10.0,2.0,1.0,1.0,0,0,26,3
9.0,2.0,1.0,1.0,1.0,1.0,1.0,0,0,23,2
5.0,6.0,1.0,2.0,1.0,1.0,1.0,1,0,16,2
9.0,6.0,1.0,9.0,1.0,1.0,1.0,1,0,4,1
9.0,6.0,2.0,5.0,3.0,1.0,1.0,0,0,19,2
9.0,2.0,1.0,5.0,1.0,1.0,1.0,0,0,13,3
9.0,5.0,1.0,7.0,1.0,4.0,1.0,3,0,30,1
9.0,5.0,1.0,2.0,1.0,4.0,1.0,3,1,1,1
8.0,1.0,1.0,3.0,1.0,4.0,4.0,0,1,1,3
9.0,5.0,1.0,7.0,1.0,1.0,1.0,0,0,11,3
3.0,5.0,1.0,3.0,1.0,1.0,1.0,3,0,19,2
19.0,2.0,1.0,1.0,1.0,1.0,1.0,1,0,1,1
9.0,5.0,1.0,10.0,1.0,1.0,1.0,1,1,20,2
3.0,1.0,1.0,10.0,1.0,1.0,2.0,0,0,10,1
97.0,5.0,1.0,4.0,1.0,1.0,1.0,3,0,30,0
98.0,5.0,1.0,6.0,3.0,4.0,1.0,4,1,15,1
9.0,5.0,1.0,9.0,1.0,1.0,1.0,0,0,16,1
9.0,5.0,1.0,1.0,1.0,1.0,1.0,1,0,7,1
9.0,6.0,1.0,10.0,1.0,1.0,1.0,1,0,13,4
9.0,6.0,1.0,1.0,1.0,4.0,2.0,4,1,18,1
9.0,6.0,1.0,1.0,1.0,1.0,1.0,0,0,3,1
9.0,5.0,1.0,7.0,1.0,6.0,2.0,1,0,25,3
98.0,1.0,2.0,10.0,2.0,1.0,1.0,0,0,26,3
9.0,5.0,2.0,1.0,1.0,1.0,1.0,3,1,19,4
3.0,5.0,1.0,3.0,1.0,1.0,1.0,3,0,19,2
21.0,1.0,1.0,2.0,1.0,1.0,1.0,0,0,0,2
21.0,1.0,1.0,3.0,1.0,1.0,1.0,0,0,12,3
19.0,5.0,1.0,2.0,1.0,6.0,2.0,3,1,6,2
9.0,6.0,1.0,10.0,2.0,7.0,1.0,3,0,1,2
1.0,5.0,2.0,3.0,1.0,1.0,1.0,0,1,0,4
9.0,5.0,2.0,1.0,1.0,4.0,1.0,3,0,27,2
9.0,6.0,1.0,1.0,1.0,6.0,1.0,4,0,32,2
9.0,6.0,1.0,4.0,3.0,4.0,1.0,4,1,32,1
9.0,5.0,2.0,1.0,1.0,4.0,1.0,3,0,27,2
9.0,6.0,1.0,9.0,1.0,1.0,1.0,1,0,4,1
9.0,2.0,2.0,6.0,3.0,1.0,1.0,1,0,16,2
9.0,6.0,1.0,9.0,1.0,1.0,1.0,1,0,0,4
97.0,1.0,1.0,7.0,3.0,1.0,1.0,3,0,30,0
9.0,6.0,1.0,9.0,1.0,1.0,1.0,0,0,23,4
9.0,6.0,2.0,10.0,2.0,1.0,1.0,0,0,26,4
9.0,5.0,2.0,5.0,1.0,1.0,1.0,1,1,22,1
9.0,2.0,1.0,1.0,1.0,1.0,1.0,0,0,23,2
9.0,5.0,1.0,7.0,1.0,6.0,2.0,1,0,25,3
9.0,1.0,1.0,7.0,1.0,4.0,1.0,4,1,10,2
9.0,6.0,1.0,7.0,3.0,1.0,1.0,1,0,28,4
9.0,5.0,2.0,5.0,1.0,1.0,1.0,1,1,22,1
19.0,5.0,1.0,1.0,1.0,6.0,1.0,2,0,8,4
9.0,5.0,1.0,1.0,1.0,4.0,1.0,4,0,0,1
1.0,6.0,1.0,4.0,1.0,1.0,1.0,1,0,8,2
1.0,6.0,1.0,9.0,1.0,1.0,1.0,0,0,28,4
9.0,6.0,1.0,2.0,1.0,1.0,1.0,0,0,18,4
5.0,6.0,1.0,5.0,1.0,1.0,1.0,1,1,11,2
9.0,6.0,2.0,2.0,1.0,4.0,1.0,3,0,5,4
9.0,5.0,1.0,3.0,1.0,6.0,1.0,4,0,6,1
19.0,6.0,1.0,6.0,3.0,1.0,1.0,3,0,12,4
9.0,5.0,2.0,7.0,3.0,1.0,1.0,0,0,11,2
19.0,1.0,1.0,1.0,1.0,4.0,1.0,4,0,2,3
9.0,2.0,2.0,7.0,1.0,6.0,9.0,3,0,29,1
98.0,1.0,2.0,10.0,2.0,1.0,1.0,0,0,26,3
9.0,6.0,1.0,2.0,1.0,1.0,2.0,1,0,23,4
9.0,6.0,1.0,1.0,1.0,1.0,1.0,0,0,3,2
9.0,6.0,2.0,1.0,1.0,1.0,1.0,3,1,12,1
97.0,2.0,1.0,8.0,1.0,1.0,1.0,1,1,20,2
9.0,6.0,1.0,1.0,1.0,6.0,1.0,4,0,32,2
9.0,5.0,2.0,6.0,1.0,4.0,2.0,2,1,31,2
97.0,6.0,1.0,10.0,1.0,1.0,1.0,3,1,30,3
9.0,5.0,2.0,1.0,1.0,1.0,2.0,3,1,26,2
9.0,5.0,2.0,1.0,1.0,6.0,2.0,1,0,25,2
9.0,2.0,1.0,2.0,1.0,1.0,1.0,3,0,20,2
9.0,6.0,1.0,1.0,1.0,6.0,1.0,4,0,32,2
9.0,5.0,2.0,1.0,1.0,6.0,2.0,1,0,25,2
5.0,5.0,1.0,9.0,1.0,1.0,1.0,1,1,9,3
21.0,1.0,1.0,3.0,1.0,1.0,1.0,0,0,12,3
9.0,6.0,1.0,7.0,3.0,1.0,1.0,1,0,28,4
9.0,5.0,1.0,4.0,1.0,1.0,1.0,1,0,9,4
1.0,6.0,1.0,9.0,1.0,1.0,1.0,0,0,28,4
9.0,5.0,2.0,1.0,1.0,1.0,1.0,1,0,0,2
3.0,1.0,1.0,10.0,1.0,1.0,2.0,0,0,10,1
19.0,6.0,1.0,6.0,3.0,1.0,1.0,3,0,12,4
9.0,6.0,2.0,9.0,2.0,1.0,1.0,1,0,26,4
97.0,5.0,1.0,7.0,3.0,1.0,1.0,1,0,23,1
9.0,6.0,1.0,5.0,3.0,1.0,1.0,0,0,19,1
9.0,5.0,1.0,6.0,1.0,1.0,1.0,1,0,15,2
